index	trigger	syllables	flag	preview
51	line-end	93		དད་ཅིང་ཕྱག་འཚལ་བའི་རྒྱུ་ཅི་ཞིག་མཐོང་ཞེ་ན། དཔེར་ན། སྟོན་གྱི་དུས་སུ་ནམ་མཁའ་རྡུལ་སྨ
52	quote-open	83		འདིའི་སྐབས་སུ་འགྲེལ་མཛད་མཁན་དག་ནི། ལྷ་མོའི་ཞལ་ཟླ་བ་ལྟར་གསལ་བ་དང་། ཞལ་ལམ་སྐུ་ལས་ས
53	line-end	31		རབ་ཏུ་ཕྱེ། ཞེས་པའི་དོན་ལ་འགྲེལ་མཛད་མཁན་འགའ་ཞིག་གིས་ལྷག་པའི་དོན་དུ་བྱས་པ་དང་། གཞན
54	terminal-particle	38		དེས་ན་རབ་ཏུ་ཕྱེ་བ་ནི་དམིགས་ཕྱེ་བའི་དོན་དང་། དེ་ཡང་ཟླ་འོད་གསལ་ཞིང་འཕྲོ་བའི་བརྗིད་
55	line-end	75		འདིའི་མཚན་ལ་རྗེ་དགེ་འདུན་གྲུབ་ཀྱིས་སྒྲོལ་མ་དཀར་མོ་མདངས་ལྡན་མ་དང་། རྗེ་བཙུན་གྲགས་
56	terminal-particle	22		ཞལ་ཕྱག་དང་སྐུ་མདོག་ཕྱག་མཚོན་སོགས་ནི། ཞལ་གསུམ་ཕྱག་བཅུ་གཉིས་མ། རྩ་བའི་ཞལ་དཀར། གཡས་
57	line-end	13		ཕྱག་དང་པོ་གཉིས་མཉམ་པར་བཞག་པ། གཡས་གཉིས་པ་ཁ་ཊཱཾ་ག །
58	ordinal-open	5		གསུམ་པ་ན་འཁོར་ལོ།
59	ordinal-open	6		བཞི་པ་ན་རིན་པོ་ཆེ།
60	ordinal-open	5		ལྔ་པ་ན་རྡོ་རྗེ།
61	ordinal-open	8		དྲུག་པ་ན་མེ་ཏོག་གི་ཕྲེང་བའོ། །
62	line-end	9		གཡོན་གྱི་གཉིས་པ་ན་རིལ་བ་སྤྱི་བླུགས།
63	ordinal-open	4		གསུམ་པ་ན་ཨཏྤལ།
64	ordinal-open	5		བཞི་པ་ན་དྲིལ་བུ།
65	ordinal-open	4		ལྔ་པ་བུམ་པ།
66	ordinal-open	8		དྲུག་པ་ན་པོ་ཏི་བསྣམས་པ་སྟེ།
67	line-end	10		ཉི་མ་སྦས་པས། ཞལ་གསུམ་དཀར་སྔོ་གསེར་མདོག་ཅན། །
68	line-end	8		བཅུ་གཉིས་ཕྱག་མངའ་མཉམ་གཞག་དང་། །
69	line-end	7		ཁ་ཊཱཾ་འཁོར་ལོ་རིན་ཆེན་ཉིད། །
70	line-end	7		རྡོ་རྗེ་མེ་ཏོག་ཕྲེང་འཛིན་གཡས། །
71	line-end	7		རིལ་བ་ཨཏྤལ་དྲིལ་བུ་དང་། །
72	line-end	7		བུམ་པ་དང་ནི་པོ་ཏི་གཡོན། །
73	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
74	line-end	18		ཕྱག་འཚལ་གསུམ་པ་རྗེ་བཙུན་མ་ཕ་རོལ་ཕྱིན་མའི་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
75	quote-open	2		རྒྱུད་ལས།
76	line-end	8		ཕྱག་འཚལ་སེར་སྔོ་ཆུ་ནས་སྐྱེས་ཀྱིས། །
77	line-end	7		པདྨས་ཕྱག་ནི་རྣམ་པར་བརྒྱན་མ། །
78	line-end	8		སྦྱིན་པ་བརྩོན་འགྲུས་དཀའ་ཐུབ་ཞི་བ། །
79	line-end	8		བཟོད་པ་བསམ་གཏན་སྤྱོད་ཡུལ་ཉིད་མ། །
80	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
81	terminal-particle	3		ཕྱག་འཚལ་ལོ། །
82	terminal-particle	13		གང་ལ་ན་རྗེ་བཙུན་མ་ཕ་རོལ་ཕྱིན་མའི་སྒྲོལ་མ་ལའོ། །
83	line-end	34		དད་ཅིང་ཕྱག་འཚལ་བའི་རྒྱུ་ཅི་ཞིག་མཐོང་ཞེ་ན། ལྷ་མོ་ཁྱོད་ཀྱི་སྐུ་ནི་གསེར་སེར་པོའི་མད
84	line-end	65		ཐོག་མར་སྦྱིན་པ་དང་། བརྩོན་འགྲུས་དང་། ཚུལ་ཁྲིམས་ཀྱི་མི་མཐུན་ཕྱོགས་བསྲུང་དཀའ་ཞིང་ད
85	line-end	73		ད་ལྟར་དེ་དག་མཐར་ཕྱིན་ཏེ་ཤེས་བྱ་ལ་བློ་གྲོས་ཡོངས་སུ་རྒྱས་པའི་རྟགས་སུ། སྲིན་མཛུབ་དང
86	line-end	62		བསྟོད་ཚིག་ཏུ། བཀའ་ཐུབ་ཅེས་གསུངས་པ་ནི་ཚུལ་ཁྲིམས་ཀྱིས་ཉོན་མོངས་ཞི་བའི་དོན་དུ་འགྲེལ
87	line-end	39		ཞལ་ཕྱག་དང་སྐུ་མདོག་ཕྱག་མཚོན་སོགས་ནི། སྐུ་མདོག་གསེར་གྱི་མདོག་ཅན་ཞལ་གཅིག་ཕྱག་བཅུ་མ
88	ordinal-open	5		གཉིས་པ་ན་རལ་གྲི།
89	ordinal-open	8		གསུམ་པ་ན་མདའ་འཕེན་པར་མཛད་པ།
90	ordinal-open	5		བཞི་པ་ན་རྡོ་རྗེ།
91	ordinal-open	5		ལྔ་པ་ན་དབྱུ་གུའོ། །
92	line-end	7		གཡོན་གྱི་དང་པོ་ན་དར་དཔྱངས།
93	ordinal-open	5		གཉིས་པ་ན་ཞགས་པ།
94	ordinal-open	4		གསུམ་པ་ན་པདྨ།
95	ordinal-open	5		བཞི་པ་ན་དྲིལ་བུ།
96	ordinal-open	13		ལྔ་པ་ན་གཞུ་བསྣམས་ཏེ་རྡོ་རྗེ་སྐྱིལ་ཀྲུང་གིས་བཞུགས་པའོ། །
97	line-end	10		ཉི་མ་སྦས་པས། པད་ཉིད་སྐྱིལ་ཀྲུང་གསེར་མདོག་ཅན། །
98	line-end	7		གཅིག་མངའ་ཕྲེང་བ་རལ་གྲི་མདའ། །
99	line-end	7		རྡོ་རྗེ་དབྱི་གུ་དར་དཔྱངས་ཞགས། །
100	line-end	6		པདྨ་དྲིལ་བུ་གཞུ་འཛིན་བཅུའོ། །
101	line-end	2		ཞེས་གསུངས།
102	line-end	16		ཕྱག་འཚལ་བཞི་པ་རྗེ་བཙུན་མ་གཙུག་ཏོར་རྣམ་རྒྱལ་ལ་ཕྱག་འཚལ་བ་ནི །
103	quote-open	2		རྒྱུད་ལས།
104	line-end	8		ཕྱག་འཚལ་དེ་བཞིན་གཤེགས་པའི་གཙུག་ཏོར། །
105	line-end	8		མཐའ་ཡས་རྣམ་པར་རྒྱལ་བ་སྤྱོད་མ། །
106	line-end	15		མ་ལུས་ཕ་རོལ་ཕྱིན་པ་ཐོབ་པའི། རྒྱལ་བའི་སྲས་ཀྱིས་ཤིན་ཏུ་བསྟེན་མ། །
107	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
108	terminal-particle	3		ཕྱག་འཚལ་ལོ། །
109	terminal-particle	11		གང་ལ་ན་རྗེ་བཙུན་མ་གཙུག་ཏོར་རྣམ་རྒྱལ་ལའོ། །
110	line-end	35		དད་ཅིང་ཕྱག་འཚལ་བའི་རྒྱུ་ཅི་ཞིག་མཐོང་ཞེ་ན། ལྷ་མོ་ཁྱོད་ནི་རྒྱལ་བ་ཐམས་ཅད་ཀྱི་ཡུམ་ཡི
111	line-end	60		དེ་ཡང་སྐྱོན་བཅས་ཀྱི་ཚུལ་ལས་ལྡོག་སྟེ་ཉོན་མོངས་པ་དང་ཤེས་བྱའི་སྒྲུབ་པ་སོགས་མི་མཐུན་
112	line-end	60		ཕ་རོལ་ཏུ་ཕྱིན་པ་བཅུ་ལས་གཅིག་ཀྱང་མ་ལུས་པ་ཐམས་ཅད་ལ་ཉམས་ལེན་ལྷག་པར་ཐོབ་པའི་རྒྱལ་བའི
113	line-end	68		ཇོ་ནང་པས་དེ་བཞིན་གཤེགས་པ་རྣམ་པ་སྣང་མཛད་ཀྱི་དབུའི་གཙུག་ཏོར་ལས་རིག་སྔགས་ཀྱི་ཡེ་ཤེས
114	line-end	30		ཕྱག་མཚན་སོགས་ནི། པདྨ་སེར་པོ་དང་ཟླ་བའི་དཀྱིལ་ན་སེམས་དཔའི་སྐྱིལ་མོ་ཀྲུང་གིས་བརྟན་པ
115	ordinal-open	12		གཉིས་པ་ན་ཕྲེང་བ། གཡོན་དང་པོ་ན་རིལ་བ་སྤྱི་བླུགས།
116	ordinal-open	8		གཉིས་པ་ན་དབྱུ་གུ་བསྣམས་པ་སྟེ།
117	line-end	10		ཉི་མ་སྦས་པས། གསེར་མདོག་ཆུ་སྐྱེས་རི་མོ་ཅན། །
118	line-end	8		ཟག་མེད་ཆགས་མེད་རྣམ་གནོན་ཞིང་། །
119	line-end	7		གསེར་རི་ལྟར་བརྗིད་ཕྱག་བཞི་མཛེས། །
120	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
121	line-end	16		ཕྱག་འཚལ་ལྔ་པ་རྗེ་བཙུན་མ་ཧཱུཾ་སྒྲ་སྒྲོག་མ་ལ་ཕྱག་འཚལ་བ་ནི།
122	quote-open	2		རྒྱུད་ལས།
123	line-end	14		ཕྱག་འཚལ་ཏུཏྟཱ་ར་ཧཱུཾ་ཡི་གེ ། འདོད་དང་ཕྱོགས་དང་ནམ་མཁའ་གང་མ། །
124	line-end	8		འཇིག་རྟེན་གསུམ་པོ་ཞབས་ཀྱིས་མནན་ཏེ། །
125	line-end	8		ལུས་པ་མེད་པར་འགུགས་པར་ནུས་མ། །
126	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
127	terminal-particle	3		ཕྱག་འཚལ་ལོ། །
128	terminal-particle	10		གང་ལ་ན། རྗེ་བཙུན་མ་ཧཱུཾ་སྒྲ་སྒྲོག་མ་ལའོ། །
129	line-end	58		རྒྱུ་གང་གིས་ཕྱག་འཚལ་ཞེ་ན། ཐུགས་དམིགས་པ་མེད་པའི་སྙིང་རྗེས་བརླན་ཡང་རྣམ་འགྱུར་ཅུང་ཟ
130	line-end	49		, སྐུ་ཞབས་གཉིས་ཀྱིས་འཇིག་རྟེན་གསུམ་པོ་ལྕིད་ཀྱིས་མནན་ཞིང་གཅིག་ཀྱང་མ་ལུས་པ་དབང་དུ་
131	line-end	108		བོད་དུ་དར་བའི་སྒྲོལ་མའི་དཔར་མ་རྣམས་སུ་འཇིག་རྟེན་བདུན་ཞེས་བྱུང་བ་ནི། ངན་སོང་གསུམ་
132	quote-open	22		རྗེ་བཙུན་མས་དངོས་སུ་རྗེས་སུ་གཟུང་བའི་སློབ་དཔོན་ཆེན་པོ་ཉི་མ་སྦས་པས་སྒྲོལ་མའི་སྒྲུ
133	line-end	8		འཇིག་རྟེན་གསུམ་པོ་ཞབས་ཀྱིས་མནན་ཏེ། །
134	line-end	3		ཞེས་དང་།
135	line-end	22		ཡང་སློབ་དཔོན་དེ་ཉིད་ཀྱིས་མཛད་པའི་སྒྲོལ་མའི་བསྟོད་པ་ལས་ཀྱང་། འཇིག་རྟེན་གསུམ་པོ་ཞབ
136	line-end	9		ཞེས་དང་། མཐུ་ཆེན་སྔགས་ཀྱི་ཧཱུཾ་སྒྲ་ཡིས། །
137	line-end	7		ཁམས་གསུམ་རྒྱས་འགེངས་སྲིད་གསུམ་གནོན། །
138	line-end	2		ཞེས་
139	terminal-particle	21		གསུང་སྔ་ཕྱི་གསུམ་གྱི་ནང་དུ་མཐུན་པར་འཇིག་རྟེན་གསུམ་ཞེས་གསུངས་པ་ལས་བདུན་མི་འབྱུང་བ
140	line-end	56		ཕྱི་མ་འདི་ཉིད་འཐད་ཆེ་བར་སྣང་སྟེ། སྒྲོལ་མ་ཉེར་གཅིག་གི་བསྟོད་པ་འདི་ལས་གཞན་མདོ་བསྟན
141	terminal-particle	30		འདིའི་སྐུ་མདོག་ནི་སེར་པོ། ཟླ་བའི་གདན་གྱི་སྟེང་དུ་རྡོ་རྗེའི་སྐྱིལ་ཀྲུང་གིས་བཞུགས།
142	line-end	30		ཞེས་སློབ་དཔོན་ཉི་མ་སྦས་པས་གསུངས་པ་ལྟར་ན་རྡོ་རྗེའི་སྐྱིལ་ཀྲུང་གིས་བཞུགས་པས་འཇིག་ར
143	line-end	11		ཉི་མ་སྦས་པས། ཟླ་སྟེང་རྡོ་རྗེའི་ཞབས་གནོན་ཅིང་། །
144	line-end	7		སྐྱབས་སྦྱིན་གསེར་གྱི་པད་ལྕུག་འཛིན། །
145	line-end	2		ཞེས་གསུངས།
146	line-end	20		ཕྱག་འཚལ་དྲུག་པ་རྗེ་བཙུན་མ་འཇིག་རྟེན་གསུམ་ལས་རྣམ་པར་རྒྱལ་བ་ལ་ཕྱག་འཚལ་བ་ནི།
147	quote-open	2		རྒྱུད་ལས།
148	line-end	8		ཕྱག་འཚལ་བརྒྱ་བྱིན་མེ་ལྷ་ཚངས་པ། །
149	line-end	8		རླུང་ལྷ་སྣ་ཚོགས་དབང་ཕྱུག་མཆོད་མ། །
150	line-end	9		འབྱུང་པོ་རོ་ལངས་དྲི་ཟ་རྣམས་དང་། །
151	line-end	8		གནོད་སྦྱིན་ཚོགས་ཀྱིས་མདུན་ནས་བསྟོད་མ། །
152	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
153	terminal-particle	3		, ཕྱག་འཚལ་ལོ། །
154	line-end	15		གང་ལ་ཞེ་ན། རྗེ་བཙུན་མ་འཇིག་རྟེན་གསུམ་ལས་རྣམ་པར་རྒྱལ་བ་ལའོ། །
155	line-end	101		རྒྱུ་ཅིས་ཕྱག་འཚལ་ཞེ་ན། ལྷའི་དབང་པོ་བརྒྱ་སྦྱིན་དང་། ཕྱོགས་སྐྱོང་བཅུའི་ནང་ནས་ཤར་ལྷ
156	line-end	28		སྐུ་མདོག་དམར་མོ། པདྨ་དམར་པོ་དང་ཉི་མའི་གདན་ལ་སེམས་དཔའི་སྐྱིལ་མོ་ཀྲུང་གིས་བཞུགས་པ།
157	ordinal-open	9		གཉིས་པ་རལ་གྲི། གཡོན་གྱི་དང་པོ་སྡིགས་མཛུབ།
158	ordinal-open	8		གཉིས་པ་ན་ཞགས་པ་བསྣམས་པ་སྟེ།
159	line-end	9		ཉི་མ་སྦས་པས། པདྨ་ཉི་མ་ལ་གནས་དམར། །
160	line-end	7		ཞལ་གཅིག་ཕྱག་བཞི་རྡོ་རྗེ་གྲི། །
161	line-end	7		སྡིགས་མཛུབ་ཞགས་བསྣམས་རྗེས་མཐུན་བསྒྲུབ། །
162	line-end	2		ཅེས་གསུངས།
163	line-end	16		ཕྱག་འཚལ་བདུན་པ་རྗེ་བཙུན་མ་གཞན་མཐུ་འཇོམས་མ་ལ་ཕྱག་འཚལ་བ་ནི།
164	quote-open	2		རྒྱུད་ལས།
165	line-end	8		ཕྱག་འཚལ་ཏྲཊ་ཅེས་བྱ་དང་ཕཊ་ཀྱི། །
166	line-end	8		ཕ་རོལ་འཁྲུལ་འཁོར་རབ་ཏུ་འཇོམས་མ། །
167	line-end	8		གཡས་བསྐུམ་གཡོན་བརྐྱང་ཞབས་ཀྱིས་མནན་ཏེ། །
168	line-end	8		མེ་འབར་འཁྲུགས་པ་ཤིན་ཏུ་འབར་མ། །
169	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
170	terminal-particle	3		ཕྱག་འཚལ་ལོ། །
171	terminal-particle	10		གང་ལ་ན། རྗེ་བཙུན་མ་གཞན་མཐུ་འཇོམས་མ་ལའོ། །
172	line-end	58		རྒྱུ་གང་གིས་ཕྱག་འཚལ་ཞེ་ན། རྗེ་བཙུན་མའི་ཞལ་ནས་ཏྲཊ་ཅེས་བྱ་བའི་སྔགས་དང་། ཕཊ་ཅེས་བྱ་
173	line-end	65		བཞུགས་པའི་སྟངས་སྟབས་ཅུང་ཟད་ཁྲོ་བའི་ཉམས་ཅན་གཡས་བསྐུམ་ཞིང་གཡོན་བརྐྱང་པའི་ཚུལ་གྱིས་
174	terminal-particle	53		སྐུ་ལས་མེ་སྤུངས་འབར་ཞིང་ཤིན་ཏུ་འབར་བའི་ཁྲོད་ན་སྐུའི་རྣམ་འགྱུར་འཁྲུགས་པ་སྟེ་ཁྲོ་བ
175	line-end	24		སྐུ་གསུང་ཐུགས་གསུམ་གྱི་ཆེ་བ་དེ་ལྟ་བུའི་སྒོ་ནས་ལྷ་མོ་ཁྱོད་ལ་ཡིད་སྙིང་ནས་གུས་ཕྱག་འ
176	line-end	72		སྐུ་མདོག་སོགས་ནི། པདྨ་སེར་པོ་དང་ཉི་མའི་དཀྱིལ་འཁོར་ལ་གཡས་བསྐུམ་གཡོན་བརྐྱང་པས་བཞུག
177	ordinal-open	16		གཉིས་པ་ན་རལ་གྲི། གཡོན་དང་པོ་སྐྱེ་གནས་ཀྱི་སྟེང་ན་ཞགས་པ་བསྣམས་པ།
178	ordinal-open	9		གཉིས་པ་བརྐྱང་སྟེ་སྡིགས་མཛུབ་མཛད་པ་སྟེ།
179	line-end	9		ཉི་མ་སྦས་པས། པདྨ་སེར་དང་ཉི་མ་ལ། །
180	line-end	7		གཡས་བསྐུམ་གཡོན་བརྐྱང་སྟངས་སྟབས་མཛེས། །
181	line-end	7		ཚམ་རྔམ་གནག་ཅིང་ཁྲོས་པའི་བཞིན། །
182	line-end	7		ན་བཟའ་སེར་བསྣམས་ལྟོ་འགྲོས་བརྒྱན། །
183	line-end	8		ཕྱག་བཞི་འཁོར་ལོ་རལ་གྲི་དང་། །
184	line-end	7		སྐྱེ་གནས་སྟེང་ཞགས་སྡིག་མཛུབ་མཛད། །
185	line-end	2		ཅེས་གསུངས།
186	line-end	17		ཕྱག་འཚལ་བརྒྱད་པ་རྗེ་བཙུན་མ་བདུད་འཇོམས་དབང་སྟེར་མ་ལ་ཕྱག་འཚལ་བ་ནི།
187	quote-open	2		རྒྱུད་ལས།
188	line-end	8		ཕྱག་འཚལ་ཏུ་རེ་འཇིགས་པ་ཆེན་མོ། །
189	line-end	15		བདུད་ཀྱི་དཔའ་བོ་རྣམ་པར་འཇོམས་མ། ཆུ་སྐྱེས་ཞལ་ནི་ཁྲོ་གཉེར་ལྡན་མཛད། །
190	line-end	8		དགྲ་བོ་ཐམས་ཅད་མ་ལུས་གསོད་མ། །
191	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
192	terminal-particle	12		ཕྱག་འཚལ། གང་ལ་ན། རྗེ་བཙུན་མ་བདུད་འཇོམས་དབང་སྟེར་མ་ལའོ། །
193	line-end	77		ཆེ་བའི་ཡོན་ཏན་གང་གི་སྒོ་ནས་ཕྱག་འཚལ་ཞེ་ན། རྗེ་བཙུན་མ་ཁྱོད་ནི་ཐུགས་ཀྱི་ཆེ་བ་བརྩེ་ཆ
194	terminal-particle	117		- ཕྱིའི་འཇིགས་པ་ཆེན་མོ་བདུད་ཀྱི་དཔའ་བོ་སྟེ་གཙོ་བོ་དགའ་རབ་དབང་ཕྱུག་སོགས་དྲེགས་སྙེ
195	line-end	4		ཞེས་པའི་དོན་ཏོ། །
196	line-end	103		རྐང་པ་ཕྱི་མ་གཉིས་ཀྱིས་དེ་ལྟར་བསྟན་ཚུལ་ནི། ཆུ་སྐྱེས་ནི་པདྨ་དང་། དེ་ཡང་མཛེས་པའི་དཔ
197	line-end	36		- འགྲེལ་བྱེད་འགའ་ཞིག་གིས་སྐབས་འདིའི་འཇིགས་པ་ཆེན་མོ་ཁྲོ་མོ་ལ་བྱེད་གསུངས་པ་དང་། གཞ
198	line-end	59		སྐུ་མདོག་ནི། གསེར་གྱི་མདོག་ཅན་ཞལ་གཅིག་ཕྱག་བཞི་མ། པདྨ་དམར་པོ་དང་ཟླ་བའི་སྟེང་ན་ཆུ་
199	line-end	9		ཉི་མ་སྦས་པས། པདྨར་ཟླ་གདན་ཆུ་སྲིན་གདན། །
